,company,jcid,jkid,job_age,job_desc,job_loc,job_no,job_title,query_date,query_time
2290,Biomet,6e20789115aba4c7,dbc49d6fb717f863,9 days ago,Zimmer Biomet Named Among the 100 Best Places to Work in IT in 2018 by Computerworld Magazine IT Sr Analyst EDI will work closely with business application...,"Warsaw, IN",3,IT Sr TIBCO EDI Analyst,2018-11-03,13:41:46
2291,Biomet,6e20789115aba4c7,90d88eb412c115b2,30+ days ago,"Expert knowledge of programming languages and tools e.g. R, Python, Base SAS and SAS Stat and Graph, Jupyter notebooks, with comprehensive experience in...","Warsaw, IN",4,Advanced Data Science Associate Director,2018-11-03,13:41:46
2292,Biomet,6e20789115aba4c7,13857924c4430249,30+ days ago,"Advanced knowledge of Microsoft Office suite (Excel, Word, PowerPoint) and understanding of SQL. The Customer Solutions Senior Analyst provides analytical...","Warsaw, IN",5,Customer Service Senior Analyst,2018-11-03,13:41:46
2293,Biomet,6e20789115aba4c7,049ff1bd382bad8d,30+ days ago,"Experience with reporting and analytics tools (SAS/Base programming, R, SQL, Excel, VBA, or similar). The Business Analyst provides strategic business analysis...","Warsaw, IN",6,"Business Analyst, Data Analytics",2018-11-03,13:41:46
2294,Biomet,6e20789115aba4c7,12c37d03c4f61309,30+ days ago,"Hands on experience with reporting and analytics tools, such as SAS/Base programming, R, SQL, Excel, and VBA or similar;...","Warsaw, IN",7,Business Sr Analyst,2018-11-03,13:41:46
2295,Biomet,6e20789115aba4c7,e9a2bf815db7f63b,30+ days ago,"10+ years of experience with software built using technologies such as HTML, Java, Python, C#, JavaScript, Android, and iOS....",United States,8,Principal Software Architect,2018-11-03,13:41:46
2296,Biomet,6e20789115aba4c7,5481ecaefe865dc7,30+ days ago,"** Role can be based in Grand Rapids, Portland or Pittsburgh** The Sr. Medical Device App Product Development, Business Systems Analyst is responsible for...","Grand Rapids, MI",9,"Sr. Medical Device App Product Development, Business Systems...",2018-11-03,13:41:46
2297,Biomet,6e20789115aba4c7,a0b7e9d0b5fb4c9d,30+ days ago,"Proficiency in using query languages such as SQL, Hive, Pig, MDX, LINQ and/or DMX. Experience with data science toolkits, including Python, SAS, R, Weka, NumPy,...",Pennsylvania,10,Data Sr Scientist,2018-11-03,13:41:46
2298,"Foot Locker, Inc.",e33f4cd05480717a,8d8298405a124482,4 days ago,"Capable of multi-tasking to ensure proper levels of call handling as well as attaining Help Desk SLA’s with regards to aged tickets, answer speed, abandoned...","Camp Hill, PA 17011",1,HELP DESK TECHNICIAN LEVEL 3,2018-11-03,13:41:47
2299,"Foot Locker, Inc.",e33f4cd05480717a,e8f8607e7353a3ab,14 days ago,"The Associate Data Scientist assists the team in developing predictive models, mining data sets for insights, ensuring the success of assigned projects, and...","New York, NY",2,ASSOCIATE DATA SCIENTIST,2018-11-03,13:41:47
2300,"Foot Locker, Inc.",e33f4cd05480717a,d070b5a74a0cff0e,29 days ago,Responsible for the development of highly confidential internal reporting used by senior management throughout the organization.,"New York, NY",3,FINANCIAL ANALYST OF CORPORATE PLANNING,2018-11-03,13:41:47
2301,"Foot Locker, Inc.",e33f4cd05480717a,5a13da6020f1c691,30+ days ago,"Participate in an Agile work environment, pair with senior developers and automation Engineers to produce and deliver code and/or test cases using Agile...","Chicago, IL",4,SOFTWARE ENGINEER,2018-11-03,13:41:47
2302,"Foot Locker, Inc.",e33f4cd05480717a,d6e3cd8151a905e4,30+ days ago,"Cloud engineer will collaborate with security, architecture and application teams to target adoption of PaaS services with the automated cloud governance.","Milwaukee, WI",5,CLOUD ENGINEER,2018-11-03,13:41:47
2303,"Foot Locker, Inc.",e33f4cd05480717a,4ba1d8071bbc3471,30+ days ago,Build production quality ingestion pipelines with automated quality checks to help enable the business to access all of our data sets in one place,"Bradenton, FL",6,DATA ENGINEER,2018-11-03,13:41:47
2304,"Foot Locker, Inc.",e33f4cd05480717a,82a5322b0fd0c380,30+ days ago,Build production quality ingestion pipelines with automated quality checks to help enable the business to access all of our data sets in one place,"Bradenton, FL",7,DATA PLATFORM ENGINEER,2018-11-03,13:41:47
2305,"Foot Locker, Inc.",e33f4cd05480717a,8649be4fae6cf996,30+ days ago,"Transform and distill high complexity/high impact business inquiries into innovative analytic solutions, aligning both data science team and business clients...","Bradenton, FL",8,SENIOR DATA ANALYST (CUSTOMER EXPERIENCE AND BUSINESS OPTIMI...,2018-11-03,13:41:47
2306,"Foot Locker, Inc.",e33f4cd05480717a,50522fe8a391b22d,30+ days ago,"Develop and execute pay-per-click marketing plans through communication with external vendor, Account Managers, Merchandising Manager, merchandisers and...","Wausau, WI",9,SEARCH ENGINE MARKETING (SEM ANALYST),2018-11-03,13:41:47
2307,EVERSOURCE,26dbe535ceb55cf1,2a52e2c80dcde21d,2 days ago,"Exposure to R, Python, and D3. Significant exposure to SQL and relational databases. Job Description Summary:....","Manchester, NH",1,Digital Strategy Analyst,2018-11-03,13:41:49
2308,EVERSOURCE,26dbe535ceb55cf1,a3b99f5083899db3,3 days ago,Familiarity with SQL and query writing is preferred. Job Description Summary:....,"Westwood, MA",2,"Strategist, Meter-to-Cash",2018-11-03,13:41:49
2309,EVERSOURCE,26dbe535ceb55cf1,56f5597598e05709,3 days ago,Familiarity with SQL and query writing is preferred. Job Description Summary:....,"Manchester, NH",3,"Senior Analyst, Meter Reading & Field Operations",2018-11-03,13:41:49
2310,EVERSOURCE,26dbe535ceb55cf1,4c876662be07e794,3 days ago,"Ability to create/manage Microsoft Access Databases, Microsoft Excel databases and associated user interfaces (visual basic, SQL or similar programming ability)...","Hartford, CT",4,Program Manager - Asset Management,2018-11-03,13:41:49
2311,EVERSOURCE,26dbe535ceb55cf1,b21fe2924d7b75c1,3 days ago,"Ability to create/manage Microsoft Access Databases, Microsoft Excel databases and associated user interfaces (visual basic, SQL or similar programming ability)...","Hartford, CT",5,"Associate Engineer, Asset Management-3",2018-11-03,13:41:49
2312,EVERSOURCE,26dbe535ceb55cf1,6c516f45f560e595,3 days ago,"Ability to create/manage Microsoft Access Databases, Microsoft Excel databases and associated user interfaces (visual basic, SQL or similar programming ability)...","Hartford, CT",6,"Engineer, Asset Management-1",2018-11-03,13:41:49
2313,EVERSOURCE,26dbe535ceb55cf1,ed86dad5af1837ea,3 days ago,"Ability to create/manage Microsoft Access Databases, Microsoft Excel databases and associated user interfaces (visual basic, SQL or similar programming ability)...","Hartford, CT",7,Program Manager - Asset Management (Compliance & Configurati...,2018-11-03,13:41:49
2314,EVERSOURCE,26dbe535ceb55cf1,8b67096a3dd525d0,3 days ago,"Experience with multiple integration approaches, including SOA, API’s, ETL, EDI/B2B, Publish/subscribe, and Event driven architectures....","Westwood, MA",8,"IT Manager, Product Delivery Cloud-Hosted (MA, CT, NH)",2018-11-03,13:41:49
2315,EVERSOURCE,26dbe535ceb55cf1,a6865eda8e37583d,18 days ago,"Ability to create/manage Microsoft Access Databases, Microsoft Excel databases and associated user interfaces (visual basic, SQL or similar programming ability)...","Hartford, CT",9,Engineer,2018-11-03,13:41:49
2316,EVERSOURCE,26dbe535ceb55cf1,2ea7aa8d2af7c691,30+ days ago,Expert level SQL skills required; Develop complex SQL queries for operational analysis. Job Description Summary:....,"Windsor, CT",10,"Business Analyst, Credit & Collections",2018-11-03,13:41:49
2317,Memorial Hermann,c65fa776763631d5,9899cfc59194b38c,10 days ago,"Candidate will need to have knowledge of SQL and .net programming. At Memorial Hermann, we’re about creating exceptional experiences for both our patients and...","Houston, TX",1,Senior Applications Programmer/Analyst,2018-11-03,13:41:50
2318,Memorial Hermann,c65fa776763631d5,e3b78fb3bc62ba39,30+ days ago,"At Memorial Hermann, we’re about creating exceptional experiences for both our patients and our employees. Our goal is to provide opportunities for our...","Houston, TX",2,Applications Programmer/Analyst - CCL Cerner Command Languag...,2018-11-03,13:41:50
2319,Memorial Hermann,c65fa776763631d5,32791dbd0a6f89bc,30+ days ago,"Demonstrated senior level experience / knowledge in Sourcesafe, TFS, TSql, Plsql, SQL 2005, SSIS, Sql stored procedures, database triggers, ODBC and other...","Houston, TX",3,Sr Web Analyst Developer - Everyday Well,2018-11-03,13:41:50
2320,Fifth Third Bank,a9900e044e392bf8,552e447f8b1a13e3,2 days ago,"Database experience, SAS (including statistical modeling), SQL, VBA, and Business Objects. Fifth Third Bank is one of the top-performing banks in the country,...","Cincinnati, OH 45275 (Corryville area)",1,Sr. Quant Analyst - MRM.,2018-11-03,13:41:50
2321,Fifth Third Bank,a9900e044e392bf8,7d6f3686575e9e05,6 days ago,".Working knowledge of SAS, SQL, Unica Campaign and/or Pega Marketing a plus. Fifth Third Bank is one of the top-performing banks in the country, with a heritage...","Cincinnati, OH 45275 (Corryville area)",2,Senior Marketing Analyst,2018-11-03,13:41:50
2322,Fifth Third Bank,a9900e044e392bf8,7715c57f7f1fbf36,8 days ago,"Use databases including SQL, SAS, R, and Tableau. Fifth Third Bank is one of the top-performing banks in the country, with a heritage that spans more than 150...","Cincinnati, OH 45275 (Corryville area)",3,Fraud Strategy Analyst II- Multiple positions,2018-11-03,13:41:50
2323,Fifth Third Bank,a9900e044e392bf8,b472b8a829b792ba,14 days ago,"# Experience in data mining using SAS or SQL. Fifth Third Bank is one of the top-performing banks in the country, with a heritage that spans more than 150 years...","Cincinnati, OH 45275 (Corryville area)",4,Card Services Analyst,2018-11-03,13:41:50
2324,Fifth Third Bank,a9900e044e392bf8,bdd88ea0ef06e722,15 days ago,"Minimal 5 years experience to access and query a multitude of databases on different platforms such as Oracle/DB2/MS-SQL Server/Teradata/MS Access, translate...","Cincinnati, OH 45275 (Corryville area)",5,Credit Risk Analyst II - Consumer.,2018-11-03,13:41:50
2325,Fifth Third Bank,a9900e044e392bf8,c29cb7b1a7410f5a,22 days ago,"Proficient in the utilization of SQL and database tools to analyze data. Maintains a thorough understanding of ETL processing methods, and the underlying data...","Cincinnati, OH 45275 (Corryville area)",6,Lead Data Business Analyst.,2018-11-03,13:41:50
2326,Fifth Third Bank,a9900e044e392bf8,b3c481f3be35fcee,30+ days ago,"# Database experience, SAS (including statistical modeling), SQL, VBA, and Business Objects. Fifth Third Bank is one of the top-performing banks in the country,...","Cincinnati, OH 45202 (Mount Adams area)",7,Sr. Quantitative Analyst,2018-11-03,13:41:50
2327,Fifth Third Bank,a9900e044e392bf8,bc25c7b9775cdf0f,30+ days ago,"Python, Ruby, Power Shell, C#, Bash, Perl, C++. Fifth Third Bank is one of the top-performing banks in the country, with a heritage that spans more than 150...","Cincinnati, OH 45275 (Corryville area)",8,Principal Cyber Threat Analyst,2018-11-03,13:41:50
2328,Quest Diagnostics,d92b4bd583ab3ea9,e27d8aba27204580,13 days ago,"Java, Servlet, EJB, JSP, JDBC, HTML, JavaScript, Websphere, Spring, MVC, SQL, PL/SQL, Web services. Monday to Friday 9am to 5pm....","Norristown, PA",1,Engineer Software,2018-11-03,13:41:51
2329,Quest Diagnostics,d92b4bd583ab3ea9,2c125f102d1978d6,9 days ago,"With and without ETL tools. Like Azure app service, Azure SQL, Azure MySQL, Application Insights. Look for more than answers....","Lyndhurst, NJ",2,Azure Engineer,2018-11-03,13:41:51
2330,Quest Diagnostics,d92b4bd583ab3ea9,7a60c4034fa5d8d0,13 days ago,"2 – 3 year’s experience in DevOps environment5-8 years’ experience in technical support and troubleshooting of multiple systems including interface engines,...","Mason, OH 45040",3,Spec Technical,2018-11-03,13:41:51
2331,Quest Diagnostics,d92b4bd583ab3ea9,481d83b11d8c16cc,14 days ago,SQL performance tuning experience. SQL (Oracle)and data warehousing concepts. Create Oracle SQL scripts and/or develop ETL against Oracle database (Big data)...,"Secaucus, NJ 07094",4,Cognos BI Developer,2018-11-03,13:41:51
2332,Quest Diagnostics,d92b4bd583ab3ea9,16bdfac120c91845,15 days ago,"Knowledge of SQL Server and Oracle databases is nice to have. Proficient in multiple modern programming languages including Python, Perl and shell scripting....","Alameda, CA",5,Bioinformatics Pipeline Engineer,2018-11-03,13:41:51
2333,Quest Diagnostics,d92b4bd583ab3ea9,3d65328d97a57728,24 days ago,Develop reports in SQL Server Reporting Services and Report Builder and integrate into SharePoint. Develop SharePoint components including web parts using vb...,"Norristown, PA",6,SharePoint Software Engineer,2018-11-03,13:41:51
2334,Quest Diagnostics,d92b4bd583ab3ea9,7faf65ef3c542d74,21 days ago,"Strong SQL knowledge required for relational database tasks. Experience with SOA, ESB, Webservice, XML, Web Technologies, SQL Server and Oracle....","Lenexa, KS",7,Spec Application Support,2018-11-03,13:41:51
2335,Quest Diagnostics,d92b4bd583ab3ea9,a885b627db88f693,30+ days ago,"SQL), scripting languages (e.g. Python), or statistical/mathematical software (e.g. Spark, Python, SQL), but will need to understand the source data and be able...","Secaucus, NJ 07094",8,Senior Data Scientist Manager,2018-11-03,13:41:51
2336,Emcor,9d3b33a2c0e5354f,ef5d443183ccf704,24 days ago,"Knowledge of SQL Server 2008 a plus. EMCOR Facilities Services (EFS), an EMCOR core business, services over 1 billion square feet of space worldwide....","Arlington, VA 22202 (Aurora Highlands area)",1,Senior Business Systems Analyst,2018-11-03,13:41:52
2337,Emcor,9d3b33a2c0e5354f,7124ba724ba1e56c,30+ days ago,"A minimum of 3 years of experience in SQL database administration and development. Since 1962, Southern Industrial has helped install and maintain the...","Raleigh, NC 27617 (Central area)",2,IT Analyst,2018-11-03,13:41:52
2338,Emcor,9d3b33a2c0e5354f,4c7ed717f8ffca2c,30+ days ago,"Knowledge of SQL server 2008/2014 is desirable. Dynalectric Company in San Diego is a wholly-owned subsidiary of EMCOR Group, Inc....","San Diego, CA",3,Technical Support Engineer,2018-11-03,13:41:52
2339,W.R. Berkley,d38bfdd9cfc9455e,977db718858bc7fb,1 day ago,"Dedicated to working together to deliver better outcomes, Key Risk's local presence includes regional offices and territory-focused staff strategically...","Greensboro, NC",1,IT Quality Assurance Analyst,2018-11-03,13:41:53
